,article_id,title,field,pub_date,citations,author_count,open_access,funding_source
12447,12448,Article_12448,Chem,2022-11-27,6,2,True,University
12448,12449,Article_12449,Psychology,2015-02-05,2,4,True,nan
12449,12450,Article_12450,Physics,2017-04-08,24,5,False,Government
12450,12451,Article_12451,Comp Sci,2019-11-02,11,5,False,Foundation
12451,12452,Article_12452,Chemistry,2019-06-24,6,4,False,University
12452,12453,Article_12453,Computer Science,2016-12-11,2,4,True,Government
12453,12454,Article_12454,Chemistry,2020-08-01,321,4,True,nan
12454,12455,Article_12455,Physics,2023-12-09,0,3,False,Government
12455,12456,Article_12456,Biology,2024-06-22,4,5,True,Industry
12456,12457,Article_12457,Biology,2022-06-22,6,4,False,nan
12457,12458,Article_12458,Economics,2018-03-11,44,6,False,nan
12458,12459,Article_12459,Economics,2021-04-14,7,4,False,University
12459,12460,Article_12460,Physics,2021-06-26,15,6,False,Industry
12460,12461,Article_12461,Biology,2019-03-28,6,5,True,University
12461,12462,Article_12462,Chemistry,2016-12-23,160,6,False,University
12462,12463,Article_12463,Chem,2024-06-19,21,6,False,Government
12463,12464,Article_12464,Chemistry,2022-09-30,4,4,True,University
12464,12465,Article_12465,Physics,2024-04-17,32,3,True,Government
12465,12466,Article_12466,Biology,2022-04-28,8,4,True,University
12466,12467,Article_12467,Biology,2019-01-24,157,6,False,nan
12467,12468,Article_12468,Computer Science,2020-07-25,80,3,False,Government
12468,12469,Article_12469,Economics,2015-11-19,18,4,False,Government
12469,12470,Article_12470,Psychology,2024-02-24,8,5,False,University
12470,12471,Article_12471,Chemistry,2017-07-18,5,8,True,Foundation
12471,12472,Article_12472,Psychology,2020-01-11,41,4,False,Government
12472,12473,Article_12473,Physics,2018-03-06,93,3,False,Government
12473,12474,Article_12474,Physics,2018-11-18,8,3,False,nan
12474,12475,Article_12475,Psychology,2023-01-30,22,4,False,Government
12475,12476,Article_12476,Physics,2019-08-20,24,6,True,University
12476,12477,Article_12477,Biology,2020-10-09,42,11,False,nan
12477,12478,Article_12478,Physics,2020-05-27,4,4,True,Government
12478,12479,Article_12479,Biology,2023-03-02,22,3,False,University
12479,12480,Article_12480,Computer Science,2023-05-28,281,2,False,Industry
12480,12481,Article_12481,Chemistry,2019-12-30,13,6,False,nan
12481,12482,Article_12482,CS,2023-02-14,22,3,False,University
12482,12483,Article_12483,Biology,2021-07-03,20,4,True,Government
12483,12484,Article_12484,Computer Science,2023-01-21,26,4,True,University
12484,12485,Article_12485,Chemistry,2021-01-24,2,8,False,nan
12485,12486,Article_12486,Biology,2021-08-02,214,6,False,nan
12486,12487,Article_12487,Physics,2019-04-08,14,7,True,Industry
12487,12488,Article_12488,Computer Science,2023-07-28,26,6,False,nan
12488,12489,Article_12489,Biology,2022-12-25,13,5,False,nan
12489,12490,Article_12490,Chemistry,2020-06-06,45,3,True,University
12490,12491,Article_12491,Chemistry,2020-01-22,6,3,False,Government
12491,12492,Article_12492,Biology,2016-11-13,1,5,True,Government
12492,12493,Article_12493,Physics,2020-11-01,10,4,True,Industry
12493,12494,Article_12494,Computer Science,2021-04-14,23,5,False,Government
12494,12495,Article_12495,Computer Science,2017-04-05,7,5,False,Government
12495,12496,Article_12496,Chem,2019-02-28,4,4,False,University
12496,12497,Article_12497,Psychology,2023-05-28,19,1,False,University
12497,12498,Article_12498,Economics,2024-06-29,3,4,False,nan
12498,12499,Article_12499,Chemistry,2017-07-20,47,5,True,Government
12499,12500,Article_12500,CS,2023-04-05,7,4,False,Government
12500,12501,Article_12501,Chemistry,2021-12-03,24,3,False,nan
12501,12502,Article_12502,Computer Science,2016-10-07,2,4,True,nan
12502,12503,Article_12503,Biology,2024-03-13,81,6,True,Foundation
12503,12504,Article_12504,Psychology,2015-07-12,23,4,True,University
12504,12505,Article_12505,Physics,2019-09-20,28,4,True,Government
12505,12506,Article_12506,Chem,2021-10-21,1,5,False,University
12506,12507,Article_12507,Psychology,2016-05-14,4,6,True,University
12507,12508,Article_12508,Chem,2015-06-01,16,9,True,Government
12508,12509,Article_12509,Biology,2016-10-30,2,2,False,Government
12509,12510,Article_12510,CS,2019-03-24,5,4,False,nan
12510,12511,Article_12511,Physics,2021-05-05,35,7,False,Industry
12511,12512,Article_12512,Chem,2016-07-28,5,2,True,Government
12512,12513,Article_12513,Biology,2019-04-10,20,2,True,University
12513,12514,Article_12514,Economics,2020-07-31,3,2,False,Foundation
12514,12515,Article_12515,Chemistry,2021-01-13,28,6,False,nan
12515,12516,Article_12516,Economics,2021-02-12,2,4,False,Government
12516,12517,Article_12517,Economics,2015-11-13,27,6,False,University
12517,12518,Article_12518,Chem,2022-04-01,251,7,False,University
12518,12519,Article_12519,Economics,2019-07-19,5,8,True,University
12519,12520,Article_12520,Psychology,2017-09-13,4,4,True,University
12520,12521,Article_12521,Computer Science,2018-06-20,60,3,False,Government
12521,12522,Article_12522,CS,2019-04-11,13,6,False,Industry
12522,12523,Article_12523,Psychology,2020-11-01,2,4,True,University
12523,12524,Article_12524,Physics,2015-07-15,19,5,False,nan
12524,12525,Article_12525,Computer Science,2024-03-03,16,3,True,Government
12525,12526,Article_12526,Psychology,2018-03-04,5,5,False,University
12526,12527,Article_12527,Computer Science,2020-05-30,4,8,False,Government
12527,12528,Article_12528,Computer Science,2020-01-28,41,3,False,Industry
12528,12529,Article_12529,Psychology,2016-01-13,3,5,False,nan
12529,12530,Article_12530,Biology,2020-12-05,1,6,False,University
12530,12531,Article_12531,Biology,2020-04-21,4,6,False,Government
12531,12532,Article_12532,Psychology,2020-09-04,40,8,False,Government
12532,12533,Article_12533,Computer Science,2015-08-27,8,5,True,Government
12533,12534,Article_12534,Physics,2023-09-16,5,6,True,University
12534,12535,Article_12535,Biology,2018-01-18,11,6,False,Industry
12535,12536,Article_12536,Psychology,2016-01-17,24,3,True,Government
12536,12537,Article_12537,Psychology,2022-10-11,104,6,True,nan
12537,12538,Article_12538,Chemistry,2019-07-14,19,7,False,Industry
12538,12539,Article_12539,Biology,2017-11-07,189,9,False,Government
12539,12540,Article_12540,Computer Science,2016-10-25,33,5,True,University
12540,12541,Article_12541,Computer Science,2016-05-16,8,8,False,Foundation
12541,12542,Article_12542,Economics,2016-09-11,42,4,True,nan
12542,12543,Article_12543,Psych,2019-08-06,29,4,False,University
12543,12544,Article_12544,Biology,2020-04-03,61,4,False,Government
12544,12545,Article_12545,Biology,2022-09-24,34,3,True,Government
12545,12546,Article_12546,Computer Science,2015-08-05,14,4,True,Government
12546,12547,Article_12547,Psychology,2023-05-01,6,5,True,Government
12547,12548,Article_12548,Psychology,2020-09-02,14,4,False,Foundation
12548,12549,Article_12549,Psychology,2019-02-26,1,4,True,Government
12549,12550,Article_12550,CS,2019-11-21,9,3,True,nan
12550,12551,Article_12551,Economics,2017-09-26,2,7,True,Government
12551,12552,Article_12552,Computer Science,2021-08-17,23,6,True,Foundation
12552,12553,Article_12553,Physics,2022-04-15,39,4,True,Government
12553,12554,Article_12554,Psychology,2019-02-01,18,8,True,University
12554,12555,Article_12555,Psychology,2020-01-31,9,2,False,nan
12555,12556,Article_12556,Economics,2019-04-11,8,9,True,nan
12556,12557,Article_12557,Psychology,2015-11-26,65,7,False,nan
12557,12558,Article_12558,Psychology,2023-10-31,48,4,False,Government
12558,12559,Article_12559,Comp Sci,2020-02-01,2,8,True,nan
12559,12560,Article_12560,Psychology,2017-07-24,17,7,False,nan
12560,12561,Article_12561,Chemistry,2021-09-30,19,8,False,Industry
12561,12562,Article_12562,Biology,2019-01-04,9,3,False,University
12562,12563,Article_12563,Psychology,2016-02-27,1,4,True,University
12563,12564,Article_12564,Bio,2019-07-23,0,2,False,Industry
12564,12565,Article_12565,Physics,2022-04-07,15,7,True,Government
12565,12566,Article_12566,Chemistry,2023-07-06,1,7,False,Foundation
12566,12567,Article_12567,Chemistry,2024-02-28,5,5,True,Government
12567,12568,Article_12568,Computer Science,2018-03-27,31,5,True,University
12568,12569,Article_12569,Psychology,2019-08-18,21,2,False,Government
12569,12570,Article_12570,Computer Science,2016-11-30,5,3,True,University
12570,12571,Article_12571,Chem,2015-04-23,42,10,True,Government
12571,12572,Article_12572,Chemistry,2016-06-25,25,7,True,Foundation
12572,12573,Article_12573,Computer Science,2017-07-29,6,3,False,nan
12573,12574,Article_12574,Computer Science,2019-11-16,102,5,True,nan
12574,12575,Article_12575,Psychology,2019-04-06,24,2,False,Government
12575,12576,Article_12576,Physics,2020-06-23,4,5,False,Government
12576,12577,Article_12577,Computer Science,2015-01-18,0,2,False,nan
12577,12578,Article_12578,Economics,2021-01-18,16,5,False,Industry
12578,12579,Article_12579,Physics,2019-01-23,6,6,False,Government
12579,12580,Article_12580,Computer Science,2015-06-08,12,7,True,Government
12580,12581,Article_12581,Chemistry,2017-10-30,8,4,True,University
12581,12582,Article_12582,Econ,2017-05-22,0,3,False,nan
12582,12583,Article_12583,Chemistry,2019-11-21,8,8,True,Industry
12583,12584,Article_12584,Chemistry,2017-11-04,2,5,True,Government
12584,12585,Article_12585,Biology,2016-07-18,5,5,False,Government
12585,12586,Article_12586,Biology,2016-11-29,5,4,False,nan
12586,12587,Article_12587,Biology,2023-07-24,13,7,True,Government
12587,12588,Article_12588,Chemistry,2021-10-29,18,6,False,University
12588,12589,Article_12589,Psych,2020-05-15,23,4,False,University
12589,12590,Article_12590,Chemistry,2019-11-04,0,3,True,University
12590,12591,Article_12591,Comp Sci,2023-11-02,89,6,True,Government
12591,12592,Article_12592,Psychology,2017-06-08,1,12,False,Government
12592,12593,Article_12593,Physics,2016-01-26,11,6,False,Government
12593,12594,Article_12594,Economics,2020-12-26,3,9,False,University
12594,12595,Article_12595,Computer Science,2018-12-07,18,3,True,Industry
12595,12596,Article_12596,Computer Science,2019-08-25,0,6,False,Foundation
12596,12597,Article_12597,Psychology,2023-01-10,106,8,False,Foundation
12597,12598,Article_12598,Economics,2022-09-10,7,3,False,nan
12598,12599,Article_12599,Economics,2020-12-12,24,2,False,University
12599,12600,Article_12600,Economics,2021-03-16,3,5,True,University
12600,12601,Article_12601,Biology,2015-10-08,124,4,True,University
12601,12602,Article_12602,Economics,2021-10-23,1,4,False,nan
12602,12603,Article_12603,Economics,2020-11-19,0,5,False,nan
12603,12604,Article_12604,Physics,2023-07-09,82,5,True,nan
12604,12605,Article_12605,Chemistry,2021-11-23,2,4,True,Government
12605,12606,Article_12606,Economics,2018-10-31,11,6,False,University
12606,12607,Article_12607,Psychology,2019-06-17,107,2,False,University
12607,12608,Article_12608,Bio,2018-04-29,6,5,True,nan
12608,12609,Article_12609,CS,2021-10-17,17,2,False,Government
12609,12610,Article_12610,Bio,2020-08-20,38,4,False,nan
12610,12611,Article_12611,Biology,2019-09-20,12,3,True,nan
12611,12612,Article_12612,Computer Science,2018-06-23,75,10,True,University
12612,12613,Article_12613,Biology,2020-12-19,32,6,True,nan
12613,12614,Article_12614,Biology,2021-12-06,3,5,False,Industry
12614,12615,Article_12615,Bio,2016-02-19,33,2,False,Government
12615,12616,Article_12616,Psychology,2024-04-24,11,8,False,nan
12616,12617,Article_12617,Computer Science,2022-11-09,11,3,True,Government
12617,12618,Article_12618,Computer Science,2016-07-21,19,7,False,University
12618,12619,Article_12619,Biology,2022-12-19,44,6,True,Foundation
12619,12620,Article_12620,Psychology,2021-07-30,3,2,False,University
12620,12621,Article_12621,Chemistry,2019-04-29,75,5,True,Foundation
12621,12622,Article_12622,CS,2019-10-11,69,5,True,nan
12622,12623,Article_12623,Psych,2015-09-18,5,3,False,Government
12623,12624,Article_12624,Biology,2019-09-27,142,7,False,University
12624,12625,Article_12625,Physics,2022-03-24,9,6,False,nan
12625,12626,Article_12626,Biology,2017-10-07,26,5,True,nan
12626,12627,Article_12627,Physics,2016-08-02,6,7,False,University
12627,12628,Article_12628,Econ,2023-06-03,38,7,False,nan
12628,12629,Article_12629,Psychology,2021-07-16,6,5,False,nan
12629,12630,Article_12630,Chemistry,2017-08-27,15,9,True,nan
12630,12631,Article_12631,Economics,2019-07-11,0,3,True,University
12631,12632,Article_12632,Computer Science,2015-04-05,6,4,False,University
12632,12633,Article_12633,Computer Science,2020-08-25,5,7,True,Industry
12633,12634,Article_12634,Economics,2020-07-15,0,3,False,Government
12634,12635,Article_12635,Chemistry,2018-02-08,35,5,True,Government
12635,12636,Article_12636,Biology,2015-11-22,7,2,False,Government
12636,12637,Article_12637,Chemistry,2018-05-30,0,7,True,Government
12637,12638,Article_12638,Chemistry,2024-02-25,28,7,True,Industry
12638,12639,Article_12639,Physics,2017-05-24,55,3,False,Industry
12639,12640,Article_12640,Chemistry,2022-06-11,10,4,True,nan
12640,12641,Article_12641,Physics,2015-04-04,1,1,True,nan
12641,12642,Article_12642,Psychology,2017-09-23,0,4,True,Government
12642,12643,Article_12643,Chemistry,2015-12-02,2,3,False,Foundation
12643,12644,Article_12644,Chem,2022-10-30,3,4,False,Foundation
12644,12645,Article_12645,Physics,2019-03-05,133,2,True,Foundation
12645,12646,Article_12646,Physics,2015-06-13,9,6,False,Government
12646,12647,Article_12647,Biology,2023-01-20,2,2,True,University
12647,12648,Article_12648,Biology,2018-11-10,5,7,True,nan
12648,12649,Article_12649,Psychology,2021-09-25,54,4,False,Foundation
12649,12650,Article_12650,Econ,2016-01-03,26,4,True,nan
12650,12651,Article_12651,Physics,2024-03-21,13,5,False,University
12651,12652,Article_12652,Biology,2015-11-15,9,7,False,nan
12652,12653,Article_12653,Physics,2018-07-02,12,7,True,nan
12653,12654,Article_12654,Economics,2020-01-29,15,3,False,Industry
12654,12655,Article_12655,Physics,2019-12-14,9,4,True,Industry
12655,12656,Article_12656,Biology,2021-12-11,14,7,False,University
12656,12657,Article_12657,Chemistry,2022-02-10,7,4,True,Government
12657,12658,Article_12658,Computer Science,2023-01-22,3,8,True,Government
12658,12659,Article_12659,Economics,2018-12-14,8,6,False,Foundation
12659,12660,Article_12660,Chemistry,2020-05-05,19,5,True,University
12660,12661,Article_12661,Biology,2015-07-06,4,3,True,University
12661,12662,Article_12662,Psychology,2020-09-03,21,4,True,Government
12662,12663,Article_12663,Psychology,2020-12-29,38,6,False,Government
12663,12664,Article_12664,Psychology,2016-03-03,19,7,True,nan
12664,12665,Article_12665,Economics,2018-02-21,5,7,False,nan
12665,12666,Article_12666,Physics,2015-01-25,13,1,False,nan
12666,12667,Article_12667,Chemistry,2020-01-01,15,3,True,Government
12667,12668,Article_12668,Chemistry,2016-04-21,16,5,True,Government
12668,12669,Article_12669,Physics,2019-01-26,98,6,False,University
12669,12670,Article_12670,Computer Science,2022-12-04,2,7,False,Government
12670,12671,Article_12671,Computer Science,2018-12-25,16,5,False,Government
12671,12672,Article_12672,Computer Science,2018-06-09,6,4,False,nan
12672,12673,Article_12673,Psychology,2019-08-08,2,6,False,University
12673,12674,Article_12674,Computer Science,2024-05-09,2,5,True,Industry
12674,12675,Article_12675,Physics,2017-11-12,41,9,True,Government
12675,12676,Article_12676,Chemistry,2020-07-22,1,3,False,Government
12676,12677,Article_12677,Physics,2015-05-02,18,11,True,Industry
12677,12678,Article_12678,Chemistry,2024-01-08,14,7,True,Government
12678,12679,Article_12679,Chemistry,2017-09-09,3,5,True,nan
12679,12680,Article_12680,Biology,2018-06-07,39,3,True,nan
12680,12681,Article_12681,Chemistry,2015-01-17,2,3,False,nan
12681,12682,Article_12682,Chemistry,2018-08-01,5,5,True,University
12682,12683,Article_12683,Physics,2015-01-02,2,7,False,Government
12683,12684,Article_12684,Biology,2015-09-24,35,3,True,nan
12684,12685,Article_12685,Economics,2019-04-01,63,4,True,nan
12685,12686,Article_12686,Econ,2020-02-16,17,4,True,University
12686,12687,Article_12687,Psychology,2019-04-06,426,4,False,Government
12687,12688,Article_12688,Biology,2015-09-08,22,5,True,Foundation
12688,12689,Article_12689,Psychology,2015-10-04,29,5,False,Foundation
12689,12690,Article_12690,Economics,2017-10-26,49,2,False,Government
12690,12691,Article_12691,Psychology,2020-01-12,4,4,False,Foundation
12691,12692,Article_12692,Chemistry,2018-06-14,21,8,True,nan
12692,12693,Article_12693,Economics,2020-01-24,3,8,False,University
12693,12694,Article_12694,Chemistry,2019-09-17,1,5,False,Government
12694,12695,Article_12695,Chemistry,2020-06-03,56,7,False,Foundation
12695,12696,Article_12696,Psychology,2021-03-21,3,6,False,University
12696,12697,Article_12697,Biology,2017-07-29,15,4,False,Government
12697,12698,Article_12698,Chemistry,2017-11-20,119,5,False,Government
12698,12699,Article_12699,Psych,2016-04-17,0,7,False,Foundation
12699,12700,Article_12700,Computer Science,2016-05-28,30,5,True,Industry
12700,12701,Article_12701,Economics,2018-09-27,11,4,False,nan
12701,12702,Article_12702,Biology,2021-01-21,11,8,False,University
12702,12703,Article_12703,Chemistry,2015-10-27,13,4,False,Government
12703,12704,Article_12704,Chemistry,2023-04-11,12,3,True,University
